stitch_flat_id,label_umls_id,detection_method,label_concept_name,meddra_concept_type,meddra_umls_id,indication_name,sider_version
CID100000450,C0007097,NLP_indication,Carcinoma,PT,C0006826,Neoplasm malignant,4.1
CID100000450,C0853662,NLP_indication,Oestrogen deficiency,PT,C0853662,Oestrogen deficiency,4.1
CID100000450,C0029453,text_mention,Osteopenia,PT,C0029453,Osteopenia,4.1
CID100000450,C0029456,NLP_indication,Osteoporosis,PT,C0029456,Osteoporosis,4.1
CID100000450,C0029458,NLP_indication,"Osteoporosis, Postmenopausal",PT,C0029458,Osteoporosis postmenopausal,4.1
CID100000450,C0521170,text_mention,Osteoporotic Fractures,PT,C0521170,Osteoporotic fracture,4.1
CID100000450,C0271606,NLP_indication,Primary ovarian failure,PT,C0747102,Ovarian failure,4.1
CID100000450,C0031542,text_mention,Phlebitis,PT,C0031542,Phlebitis,4.1
CID100000450,C0085606,NLP_indication,Urgency of micturition,PT,C0042023,Pollakiuria,4.1
CID100000450,C0032708,text_mention,Disorders of Porphyrin Metabolism,PT,C0032708,Porphyrin metabolism disorder,4.1
CID100000450,C0206159,text_mention,Postmenopause,PT,C0206159,Postmenopause,4.1
CID100000450,C0025322,text_mention,Premature Menopause,PT,C0025322,Premature menopause,4.1
CID100000450,C0600139,text_mention,Prostate carcinoma,PT,C0376358,Prostate cancer,4.1
CID100000450,C0033774,NLP_indication,Pruritus,PT,C0033774,Pruritus,4.1
CID100000450,C0034065,text_mention,Pulmonary Embolism,PT,C0034065,Pulmonary embolism,4.1
CID100000450,C0152030,NLP_precondition,Skin irritation,PT,C0152030,Skin irritation,4.1
CID100000450,C0037317,text_mention,Sleep disturbances,PT,C0851578,Sleep disorder,4.1
CID100000450,C0040046,text_mention,Thrombophlebitis,PT,C0040046,Thrombophlebitis,4.1
CID100000450,C0011854,text_mention,"Diabetes Mellitus, Insulin-Dependent",PT,C0011854,Type 1 diabetes mellitus,4.1
CID100000450,C2979982,text_mention,Vaginal Hemorrhage,PT,C2979982,Vaginal haemorrhage,4.1
CID100000450,C0042345,text_mention,Varicosity,PT,C0042345,Varicose vein,4.1
CID100000450,C0033778,NLP_indication,Pruritus Vulvae,PT,C1112214,Vulvovaginal pruritus,4.1
CID100000453,C0004096,NLP_precondition,Asthma,PT,C0004096,Asthma,4.1
CID100000453,C0742078,NLP_indication,Brain mass,PT,C0742078,Brain mass,4.1
CID100000453,C0006114,NLP_indication,Cerebral Edema,PT,C1527311,Brain oedema,4.1
CID100000453,C0085129,NLP_indication,Bronchial Hyperreactivity,PT,C0085129,Bronchial hyperreactivity,4.1
CID100000453,C0010674,NLP_indication,Cystic Fibrosis,PT,C0010674,Cystic fibrosis,4.1
CID100000453,C0016751,NLP_precondition,Hereditary fructose intolerance syndrome,PT,C0016751,Fructose intolerance,4.1
CID100000453,C0234708,NLP_indication,Intraocular pressure increased,PT,C0234708,Intraocular pressure increased,4.1
CID100000453,C0012797,text_mention,Diuresis,PT,C0032617,Polyuria,4.1
CID100000453,C0022660,NLP_indication,"Kidney Failure, Acute",PT,C0022660,Renal failure acute,4.1
CID100000453,C0860433,text_mention,Irreversible renal failure,PT,C0022661,Renal failure chronic,4.1
CID100000564,C0003130,text_mention,Anoxia,PT,C0003130,Anoxia,4.1
CID100000564,C0002874,text_mention,Aplastic Anemia,PT,C0002874,Aplastic anaemia,4.1
CID100000564,C0018939,text_mention,Hematological Disease,PT,C0018939,Blood disorder,4.1
CID100000564,C0018965,text_mention,Hematuria,PT,C0018965,Haematuria,4.1
CID100000564,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100000564,C0684275,NLP_precondition,Haemophilia,PT,C0684275,Haemophilia,4.1
CID100000564,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100000564,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis,4.1
CID100000564,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury,4.1
CID100000564,C0000832,text_mention,Abruptio Placentae,PT,C0000832,Premature separation of placenta,4.1
CID100000564,C0600139,text_mention,Prostate carcinoma,PT,C0376358,Prostate cancer,4.1
CID100000564,C0036974,text_mention,Shock,PT,C0036974,Shock,4.1
CID100000564,C0040034,text_mention,Thrombocytopenia,PT,C0040034,Thrombocytopenia,4.1
CID100000564,C0080276,text_mention,Urogenital disorder,PT,C0080276,Urogenital disorder,4.1
CID100000581,C0151904,text_mention,Aspartate aminotransferase increased,PT,C0151904,Aspartate aminotransferase increased,4.1
CID100000581,C1319018,NLP_precondition,Asthmatic bronchitis,PT,C0004096,Asthma,4.1
CID100000581,C0004144,text_mention,Atelectasis,PT,C0004144,Atelectasis,4.1
CID100000581,C0006267,text_mention,Bronchiectasis,PT,C0006267,Bronchiectasis,4.1
CID100000581,C0006277,NLP_precondition,Bronchitis,PT,C0006277,Bronchitis,4.1
CID100000581,C1096000,NLP_precondition,Bronchopulmonary disease,PT,C1096000,Bronchopulmonary disease,4.1
CID100000581,C0006266,NLP_precondition,Bronchial Spasm,PT,C0006266,Bronchospasm,4.1
CID100000581,C0010674,text_mention,Cystic Fibrosis,PT,C0010674,Cystic fibrosis,4.1
CID100000581,C0034067,text_mention,Pulmonary Emphysema,PT,C0034067,Emphysema,4.1
CID100000581,C0235378,text_mention,Hepatotoxicity,PT,C0235378,Hepatotoxicity,4.1
CID100000581,C0160390,NLP_indication,Liver injury,PT,C0160390,Liver injury,4.1
CID100000581,C0032285,text_mention,Pneumonia,PT,C0032285,Pneumonia,4.1
CID100000581,C0004144,text_mention,Atelectasis,PT,C0032326,Pneumothorax,4.1
CID100000581,C0268381,text_mention,Primary amyloidosis,PT,C0268381,Primary amyloidosis,4.1
CID100000581,C0302295,NLP_precondition,Eruptions,PT,C0015230,Rash,4.1
CID100000581,C0040586,text_mention,Tracheobronchitis,PT,C0040586,Tracheobronchitis,4.1
CID100000581,C0160390,NLP_indication,Liver injury,PT,C2242588,Traumatic liver injury,4.1
CID100000581,C0041296,text_mention,Tuberculosis,PT,C0041296,Tuberculosis,4.1
CID100000596,C0023467,NLP_indication,"Leukemia, Myelocytic, Acute",PT,C0085669,Acute leukaemia,4.1
CID100000596,C0023449,NLP_indication,Acute lymphocytic leukemia,PT,C0023449,Acute lymphocytic leukaemia,4.1
CID100000596,C0023467,NLP_indication,"Leukemia, Myelocytic, Acute",PT,C0023467,Acute myeloid leukaemia,4.1
CID100000596,C0005699,text_mention,Blast Phase,PT,C0005699,Blast cell crisis,4.1
CID100000596,C0023473,text_mention,"Myeloid Leukemia, Chronic",PT,C0023473,Chronic myeloid leukaemia,4.1
CID100000596,C0023440,text_mention,Acute Erythroblastic Leukemia,PT,C0023440,Erythroleukaemia,4.1
CID100000596,C0023418,NLP_precondition,leukemia,PT,C0023418,Leukaemia,4.1
CID100000596,C0948840,NLP_indication,Meningeal Leukemia,PT,C1611725,Leukaemic infiltration brain,4.1
CID100000596,C0024299,NLP_indication,Lymphoma,PT,C0024299,Lymphoma,4.1
CID100000596,C1608408,text_mention,Malignant transformation,PT,C1608408,Malignant transformation,4.1
CID100000596,C0025284,text_mention,Meningeal Neoplasms,PT,C0025284,Meningeal neoplasm,4.1
CID100000596,C1704231,NLP_indication,Metastatic Malignant Neoplasm to the Leptomeninges,PT,C0220654,Metastases to meninges,4.1
CID100000596,C0026986,text_mention,Dysmyelopoietic Syndromes,PT,C0026986,Myelodysplastic syndrome,4.1
CID100000596,C0027651,NLP_indication,Neoplasms,PT,C0027651,Neoplasm,4.1
CID100000596,C0280100,NLP_precondition,Solid tumour,PT,C0027651,Neoplasm,4.1
CID100000596,C0006826,text_mention,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100000596,C0024299,NLP_indication,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100000596,C0024305,text_mention,"Lymphoma, Non-Hodgkin",PT,C0024305,Non-Hodgkin's lymphoma,4.1
CID100000596,C0039614,text_mention,Tetanus,PT,C0039614,Tetanus,4.1
CID100000596,C0020522,text_mention,Delayed Hypersensitivity,PT,C0020522,Type IV hypersensitivity reaction,4.1
CID100000598,C0085692,text_mention,Cystitis haemorrhagic,PT,C0085692,Cystitis haemorrhagic,4.1
CID100000604,C0392519,NLP_indication,Calcium deficiency,PT,C0392519,Calcium deficiency,4.1
CID100000604,C0020598,NLP_indication,Hypocalcemia,PT,C0020598,Hypocalcaemia,4.1
CID100000604,C0020626,NLP_indication,Hypoparathyroidism,PT,C0020626,Hypoparathyroidism,4.1
CID100000604,C0151940,NLP_indication,Hypocalcemic tetany,PT,C0039621,Tetany,4.1
CID100000612,C0151908,NLP_indication,Dry skin,PT,C0151908,Dry skin,4.1
CID100000612,C0079584,NLP_indication,Ichthyosis Vulgaris,PT,C0020757,Ichthyosis,4.1
CID100000612,C0033774,NLP_indication,Pruritus,PT,C0033774,Pruritus,4.1
CID100000612,C0423773,NLP_indication,Skin scaly,PT,C0237849,Skin exfoliation,4.1
CID100000612,C0152030,text_mention,Skin irritation,PT,C0152030,Skin irritation,4.1
CID100000612,C0259817,NLP_indication,Xerosis,PT,C0259817,Xerosis,4.1
CID100000679,C0004623,NLP_indication,Bacterial Infections,PT,C0004623,Bacterial infection,4.1
CID100000679,C0282488,NLP_indication,Interstitial Cystitis,PT,C0282488,Cystitis interstitial,4.1
CID100000679,C0037274,NLP_indication,Dermatologic disorders,PT,C0037274,Skin disorder,4.1
CID100000681,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100000681,C0042373,NLP_precondition,Vascular Diseases,PT,C0042373,Angiopathy,4.1
CID100000681,C0497247,text_mention,Increase in blood pressure,PT,C0497247,Blood pressure increased,4.1
CID100000681,C1961112,NLP_indication,Heart Decompensation,PT,C0018801,Cardiac failure,4.1
CID100000681,C0085128,text_mention,"Cardiac Output, High",PT,C0221045,Cardiac failure high output,4.1
CID100000681,C0007166,text_mention,Low Cardiac Output,PT,C0007166,Cardiac output decreased,4.1
CID100000681,C0085128,text_mention,"Cardiac Output, High",PT,C0085128,Cardiac output increased,4.1
CID100000681,C0038454,text_mention,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident,4.1
CID100000681,C0009421,text_mention,Comatose,PT,C0009421,Coma,4.1
CID100000681,C0009676,text_mention,Confusion,PT,C0009676,Confusional state,4.1
CID100000681,C0009676,text_mention,Confusion,PT,C1443060,Feeling abnormal,4.1
CID100000681,C0020649,text_mention,Hypotension,PT,C0020649,Hypotension,4.1
CID100000681,C0546884,text_mention,Hypovolemia,PT,C0546884,Hypovolaemia,4.1
CID100000681,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury,4.1
CID100000681,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100000681,C0030232,text_mention,Pallor,PT,C0030232,Pallor,4.1
CID100000681,C0012797,text_mention,Diuresis,PT,C0032617,Polyuria,4.1
CID100000681,C0035078,NLP_indication,Kidney Failure,PT,C0035078,Renal failure,4.1
CID100000681,C0036690,NLP_indication,Septicemia,PT,C0243026,Sepsis,4.1
CID100000681,C0036974,text_mention,Shock,PT,C0036974,Shock,4.1
CID100000681,C0080203,text_mention,Tachyarrhythmia,PT,C0080203,Tachyarrhythmia,4.1
CID100000681,C1287298,text_mention,Urine volume finding,PT,C1287298,Urine output,4.1
CID100000681,C1258192,text_mention,Total Peripheral Resistance,PT,C1258192,Vascular resistance systemic,4.1
CID100000681,C0853062,text_mention,Vascular resistance systemic decreased,PT,C0853062,Vascular resistance systemic decreased,4.1
CID100000681,C0235248,text_mention,Vasoconstriction peripheral,PT,C1456863,Vasoconstriction,4.1
CID100000698,C0333641,NLP_indication,Atrophic,PT,C0333641,Atrophy,4.1
CID100000698,C0020619,NLP_indication,Hypogonadism,PT,C0020619,Hypogonadism,4.1
CID100000698,C0025320,text_mention,Menopause,PT,C0025320,Menopause,4.1
CID100000698,C0029458,NLP_indication,"Osteoporosis, Postmenopausal",PT,C0029458,Osteoporosis postmenopausal,4.1
CID100000698,C0271606,NLP_indication,Primary ovarian failure,PT,C0747102,Ovarian failure,4.1
CID100000699,C0740421,text_mention,Surgical menopause,PT,C0232972,Artificial menopause,4.1
CID100000699,C0221392,text_mention,Atrophic Vaginitis,PT,C0149836,Atrophic vulvovaginitis,4.1
CID100000699,C0333641,NLP_indication,Atrophic,PT,C0333641,Atrophy,4.1
CID100000699,C3263685,NLP_indication,Hormone abnormality,PT,C0151477,Hormone level abnormal,4.1
CID100000699,C0600142,text_mention,Hot flushes,PT,C0600142,Hot flush,4.1
CID100000699,C0038990,text_mention,Sweating,PT,C0020458,Hyperhidrosis,4.1
CID100000699,C0271578,text_mention,Hypogonadism female,PT,C0271578,Hypogonadism female,4.1
CID100000699,C0600142,text_mention,Hot flushes,PT,C0236075,Menopausal symptoms,4.1
CID100000699,C0008943,NLP_indication,Climacteric,PT,C0025320,Menopause,4.1
CID100000699,C0025320,text_mention,Menopause,PT,C0025320,Menopause,4.1
CID100000699,C0853662,text_mention,Oestrogen deficiency,PT,C0853662,Oestrogen deficiency,4.1
CID100000699,C0029458,NLP_indication,"Osteoporosis, Postmenopausal",PT,C0029458,Osteoporosis postmenopausal,4.1
CID100000699,C0271606,text_mention,Primary ovarian failure,PT,C0747102,Ovarian failure,4.1
CID100000699,C0042134,NLP_indication,Uterine hemorrhage,PT,C0042134,Uterine haemorrhage,4.1
CID100000700,C0014867,NLP_precondition,Esophageal Varices,PT,C0014867,Varices oesophageal,4.1
CID100000723,C0018802,NLP_indication,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100000723,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100000727,C0036262,NLP_indication,Scabies,PT,C1504343,Acarodermatitis,4.1
CID100000727,C0851341,text_mention,Infestation,PT,C1384353,Infestation,4.1
CID100000727,C0030756,text_mention,Lice Infestations,PT,C0030756,Lice infestation,4.1
CID100000753,C0020523,text_mention,Immediate hypersensitivity,PT,C0020523,Type I hypersensitivity,4.1
CID100000767,C0001122,text_mention,Acidosis,PT,C0001122,Acidosis,4.1
CID100000767,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia,4.1
CID100000767,C0003962,text_mention,Ascites,PT,C0003962,Ascites,4.1
CID100000767,C0018790,text_mention,Cardiac Arrest,PT,C0018790,Cardiac arrest,4.1
CID100000767,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100000767,C1392658,text_mention,Circulatory insufficiency,PT,C1392046,Cardiovascular insufficiency,4.1
CID100000767,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration,4.1
CID100000767,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100000767,C0011880,text_mention,Diabetic Ketoacidosis,PT,C0011880,Diabetic ketoacidosis,4.1
CID100000767,C0011991,NLP_indication,Diarrhea,PT,C0011991,Diarrhoea,4.1
CID100000767,C0234215,NLP_indication,Sensory Discomfort,PT,C0234215,Discomfort,4.1
CID100000767,C0086168,text_mention,Dissociation,PT,C0086168,Dissociation,4.1
CID100000767,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension,4.1
CID100000767,C0030443,text_mention,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis,4.1
CID100000767,C0235575,NLP_indication,Hemolytic reaction,PT,C0019054,Haemolysis,4.1
CID100000767,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis,4.1
CID100000767,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia,4.1
CID100000767,C1096717,NLP_indication,Pain during injection,PT,C0151828,Injection site pain,4.1
CID100000767,C0001125,text_mention,"Acidosis, Lactic",PT,C0001125,Lactic acidosis,4.1
CID100000767,C0220981,NLP_indication,Metabolic acidosis,PT,C0220981,Metabolic acidosis,4.1
CID100000767,C0220983,NLP_indication,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis,4.1
CID100000767,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy,4.1
CID100000767,C0599918,text_mention,Nephrotoxicity,PT,C0595916,Nephropathy toxic,4.1
CID100000767,C0030443,text_mention,Familial Periodic Paralysis,PT,C0522224,Paralysis,4.1
CID100000767,C1963921,text_mention,Chemical phlebitis,PT,C0031542,Phlebitis,4.1
CID100000767,C0728899,NLP_indication,Intoxication,PT,C0032343,Poisoning,4.1
CID100000767,C0036974,text_mention,Shock,PT,C0036974,Shock,4.1
CID100000767,C0151595,text_mention,Digitalis intoxication (NOS),PT,C3160741,Toxicity to various agents,4.1
CID100000767,C0161544,NLP_indication,Poisoning by salicylate,PT,C3160741,Toxicity to various agents,4.1
CID100000772,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100000772,C1536220,NLP_indication,ST segment elevation myocardial infarction,PT,C0155626,Acute myocardial infarction,4.1
CID100000772,C0002965,NLP_indication,"Angina, Unstable",PT,C0002962,Angina pectoris,4.1
CID100000772,C0002965,NLP_indication,"Angina, Unstable",PT,C0002965,Angina unstable,4.1
CID100000772,C0149871,NLP_indication,Deep Vein Thrombosis,PT,C0149871,Deep vein thrombosis,4.1
CID100000772,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100000772,C0034065,text_mention,Pulmonary Embolism,PT,C0034065,Pulmonary embolism,4.1
CID100000774,C0023467,text_mention,"Leukemia, Myelocytic, Acute",PT,C0085669,Acute leukaemia,4.1
CID100000774,C0023467,text_mention,"Leukemia, Myelocytic, Acute",PT,C0023467,Acute myeloid leukaemia,4.1
CID100000774,C0585186,NLP_indication,Cutaneous hypersensitivity,PT,C0011615,Dermatitis atopic,4.1
CID100000774,C0542213,NLP_indication,Skin test positive,PT,C0542213,Skin test positive,4.1
CID100000774,C0020523,text_mention,Immediate hypersensitivity,PT,C0020523,Type I hypersensitivity,4.1
CID100000774,C0221232,text_mention,Welts,PT,C0042109,Urticaria,4.1
CID100000785,C0025218,text_mention,Chloasma,PT,C0025218,Chloasma,4.1
CID100000785,C0016689,text_mention,Freckles,PT,C0016689,Ephelides,4.1
CID100000785,C0043251,NLP_indication,Wounds and Injuries,PT,C3263723,Injury,4.1
CID100000785,C0023321,text_mention,Lentigo,PT,C0023321,Lentigo,4.1
CID100000785,C0549567,text_mention,Pigmentation Disorders,PT,C0549567,Pigmentation disorder,4.1
CID100000785,C0549567,text_mention,Pigmentation Disorders,PT,C0151907,Skin discolouration,4.1
CID100000785,C0037274,text_mention,Dermatologic disorders,PT,C0037274,Skin disorder,4.1
CID100000785,C0162834,text_mention,Hyperpigmentation,PT,C0162834,Skin hyperpigmentation,4.1
CID100000785,C0016689,text_mention,Freckles,PT,C0036651,Solar lentigo,4.1
CID100000813,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia,4.1
CID100000813,C0003962,text_mention,Ascites,PT,C0003962,Ascites,4.1
CID100000813,C0032827,text_mention,Potassium Deficiency,PT,C0853761,Blood potassium decreased,4.1
CID100000813,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100000813,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension,4.1
CID100000813,C0030443,NLP_indication,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis,4.1
CID100000813,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer,4.1
CID100000813,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100000813,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100000813,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis,4.1
CID100000813,C0020461,text_mention,Hyperkalemia,PT,C0020461,Hyperkalaemia,4.1
CID100000813,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia,4.1
CID100000813,C0032827,text_mention,Potassium Deficiency,PT,C0020621,Hypokalaemia,4.1
CID100000813,C0220983,NLP_indication,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis,4.1
CID100000813,C0392525,text_mention,Nephrolithiasis,PT,C0392525,Nephrolithiasis,4.1
CID100000813,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy,4.1
CID100000813,C0030443,NLP_indication,Familial Periodic Paralysis,PT,C0522224,Paralysis,4.1
CID100000813,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning,4.1
CID100000813,C0001126,text_mention,Renal tubular acidosis,PT,C0001126,Renal tubular acidosis,4.1
CID100000813,C0001126,text_mention,Renal tubular acidosis,PT,C0221706,Road traffic accident,4.1
